delta_time,x_bias,y_bias,total_sigma,rgt_corr_sigma,xy_corr_sigma,N_pts
85534511.46572594,-2.493709138949358,-1.510075886851547,0.0471681188507454,0.0472587912109327,0.0447318088859541,12568
85664654.48514102,-2.369243531765128,-1.3201946653517698,0.0480483372182294,0.0483378208825072,0.0463431202184448,13714
85794744.44497329,-0.1820887915088009,-1.706497867617753,0.0523763982552321,0.0534867337179548,0.0516025005632817,17004
85924944.87139335,2.117203271014868,-2.088906275829902,0.0530450632060248,0.0533715536011497,0.0496965734805345,17957
86054961.24329501,2.800836865392984,-1.9440927323189017,0.0513087068080004,0.0513635948516856,0.0474106502444172,15335
86185179.12650381,0.5915853341594193,-1.5064132541771815,0.047023027647437,0.0470279635512496,0.0452735655816798,9543
86315224.43141428,-0.77041236304035,-1.8621314481140656,0.0487093963801652,0.0487486478146678,0.0462340658276992,17042
86445416.08931643,0.627199639582657,-2.0791941725664924,0.0468840400509896,0.0470225498072411,0.0436465591424383,16846
86572649.26606718,1.900606491105956,-1.60952962330242,0.0443566710716542,0.0444221218273355,0.041629724987827,17784
86702832.15669546,1.2988510643115447,-1.2780013304008204,0.0454412907946941,0.0454440413361484,0.0438475809128082,17243
86830051.28596166,0.0876219919392698,-1.7717946391421209,0.046327516980367,0.04637691653331,0.0440024671882011,17385
86960241.44626245,0.8734931250569107,-1.900633826933284,0.0515899231608588,0.0518129355131038,0.0492055332813552,12837
87090287.62483321,0.6446549371499372,-1.359030613414427,0.0516644051007866,0.0517934994082166,0.0504811361367164,11209
87220473.87371248,-1.032962278025653,-1.568833334774547,0.0461055914540522,0.0462078351107286,0.0442554155260173,15336
87350522.11465976,0.3641405718205318,-1.4782231102913252,0.0426855482967903,0.0427056240357746,0.0408816923324851,18611
87480706.35276294,0.1615613864010485,-1.003928679854146,0.0437760055740519,0.0438757206092594,0.0430731705032044,18775
87610761.74951848,-0.9008806511430848,-1.0785689133642362,0.0448315478981086,0.0449127142250811,0.0439297777316441,17273
87740952.0867719,0.6208252914716413,-1.057254990753637,0.0437536359035574,0.0440565297611516,0.0430900645103217,17505
87871012.14426354,-0.4670629336477878,-0.9641433565756063,0.042286200476483,0.0423312392972267,0.0415623475576035,19216
87998363.35283563,-2.4203761556909424,-1.224139399792038,0.0428744353520476,0.0428985675457456,0.0407996342558958,18257
88125697.20764089,-1.598210005671885,-1.1875592426652322,0.0443533256203029,0.0443627315273131,0.0429195804733873,17959
88255778.61126152,-0.3027988060479639,-0.8513557844503655,0.0447412800997976,0.0449279685521779,0.0443733033598797,17944
88385834.29626156,-0.5564584985445503,-0.879552089289558,0.0445722451501442,0.0447073647722483,0.0440877354007781,17261
88516015.89565367,-2.5557546591986657,-1.0196421842510697,0.0485543478516145,0.0485588258709569,0.0469255539051633,17458
88646063.73378265,-3.5054401120526326,-0.5676699529023878,0.0484741056992506,0.0486305289915048,0.0465992998944299,17718
88776261.19063419,-2.594496041726948,0.0161666884699942,0.046996610014045,0.0471087333614466,0.0460510818684879,16393
88906317.09529087,-1.4652377308672049,0.4058199123348843,0.0462362964773168,0.0474663584865535,0.0469921079159553,12563
89036494.28120261,-0.8235107446933442,0.478770704995236,0.0458560664777287,0.0459294039803189,0.0456336641863823,11622
89166584.45214412,-0.5405477611204992,0.5113382277602859,0.0449389999701577,0.0460628301045827,0.0458111693706195,15003
89296669.24762392,-0.5024604718367487,0.5493128194674878,0.0436540777609386,0.0438533124502764,0.0435649705143818,16798
89423965.71364024,0.0156729725165004,0.5605636388236331,0.0434733668995328,0.043476081254062,0.0432298031670778,16680
89551341.71585488,0.3687298442881945,0.5110683609475095,0.0460583865778958,0.0462323613598976,0.0460250990912116,13459
89681338.23430556,0.813175688198513,0.5386614783012653,0.0577384727517968,0.0584062125887465,0.058167695780301,10209
89811554.33063401,0.9508521697754616,1.0333048506900189,0.057431633075625,0.0578228064055071,0.0571036691568421,10666
89944457.70830756,1.047290402809432,1.2581996287592254,0.0469155353561382,0.046978322424898,0.045683632324504,14098
90071797.33424583,0.5591457417199416,1.375732568867745,0.0467590598129402,0.0467767992307391,0.0453618377971599,17706
90201894.69303694,0.1947304109213785,1.6111031740363375,0.0438375912362073,0.0439800956318639,0.0419283708174044,17506
90332035.6928225,0.912007822726346,1.6268366074959508,0.0456684095005107,0.046157457875014,0.0440870246870367,16229
90462099.07384153,2.3854875946070577,1.1233021260165348,0.0497497144572653,0.0499131151662085,0.0482916115053749,13520
90592232.5787806,2.8411518399121665,0.7160251984420865,0.0531454135855299,0.0532565958900377,0.0518777408524616,12308
90722266.95157243,2.731052764257506,0.4949975690623487,0.0534878555235316,0.0534930886042532,0.0523549776410455,10794
90849675.82443848,3.0422516034305747,0.4507075081129055,0.0484690463644648,0.0485799472706774,0.0470715205708061,10199
90976964.51171252,3.5045606387718413,0.8177082377090495,0.0488557940882796,0.0488595589428277,0.0466116909095503,13575
91107109.1096762,2.902061264541161,1.2743588674691038,0.0503616242176003,0.050387157746658,0.0481552282399185,13651
91237187.4252552,1.629056368988925,1.5658946770737072,0.0477825229226677,0.0478810450341711,0.0457612176468933,14966
91367326.93077914,0.0806303131687403,1.4435776006643757,0.0434632577428507,0.0434863757072041,0.0418354950004576,16965
91497401.76109622,-1.1494544545691954,1.2399188726769568,0.0421073092581681,0.0422151867791187,0.0406615619274915,17540
91627566.39112598,-1.736735474825399,1.0674809795378322,0.0428128931658404,0.0428600723237146,0.0413410094340057,18527
91757650.56111877,-1.4834906155238063,0.9522119226897596,0.0424000043558635,0.0424357160632386,0.0412593760651276,17905
91887819.92720333,-1.5273914840127505,1.046902873964635,0.0417307978218896,0.041762529098613,0.0403659971204985,16702
92017885.12914485,-1.5911714768824807,1.038014102426256,0.0435213557983021,0.0436046755562563,0.0422419922009247,15272
92145226.15375756,-1.080958548859611,0.9138657454330572,0.0451555513512023,0.0453663890161977,0.044500174121513,13307
92275300.70735487,0.2754784982867302,0.9574125244255356,0.0456645321483197,0.0456981465249672,0.0450084289740328,11917
92402626.94581649,1.212909048249037,0.8902777704730972,0.0460329468431813,0.0460385347149367,0.0452471467603053,10306
92532703.2484495,0.8059983479173575,0.9303582777038206,0.0445108702529553,0.044517182744978,0.04376758611597,10329
92662877.63681422,0.737790607616413,0.9200336590622576,0.044749470712529,0.0448413325005643,0.0441297451215809,11410
92792959.51506582,0.6486060099758048,0.8577553932136973,0.0437898888862942,0.0437934494927706,0.0431622016727958,12469
92920288.07955807,0.7963912471106087,0.8756363096426865,0.0416707626022456,0.0418044887186673,0.0410836841562351,11914
93053174.78317338,0.9173827091287372,0.9121533029215924,0.0454220386196787,0.0455351845093988,0.0448070837679459,8709
93183359.22311357,0.9936289526330828,0.6021564086063149,0.0471222462797432,0.0471476678516107,0.0467563422273817,7247
93313473.32152396,0.947773523183692,0.6539141701348957,0.0477023000208357,0.047762573386194,0.0473347557599074,7426
93443598.1285218,0.9374972410587812,0.6819266025759033,0.0463885576275214,0.0463956208327385,0.0459376742174973,7625
93570839.83917832,0.5361138330022447,0.6993423241977417,0.0422526507877401,0.0422842822896744,0.0418586668586665,10857
93683994.528809,0.3563131029816466,0.8120192745106208,0.0427119571370674,0.0427820731331709,0.0422473350766606,10985
93828246.46462303,0.0385874364270802,0.8820102797447698,0.0441563470991112,0.0441995650395633,0.0435964416180905,8936
93969704.65479562,-0.8770051916268887,1.0631364859623371,0.0434245134458238,0.0435090958266464,0.0424390008106812,7714
94088544.76318917,-1.491719926874849,1.1736051599206223,0.0423869859166586,0.0423998850017724,0.0407933778809094,11215
94218652.93082562,-1.3368678820433797,1.11406274539812,0.0431441252130859,0.0432557556903002,0.0418929532318604,17821
94348719.43864714,-1.5808584329969242,1.1948496785699083,0.0438031979441683,0.0438345500458024,0.0421982502743357,14200
94478894.9635109,-1.7770601769519434,1.2667252020479087,0.0444763418112538,0.0445317600850647,0.0426519975286587,13055
94608958.9812702,-1.864274620369096,1.3181999575889294,0.0452725245219651,0.0452762871077389,0.0432713611287917,13819
94739124.13701291,-1.7953003417001758,1.4292590405401813,0.04506388839205,0.045124635418649,0.0429211327615909,13895
94869206.212153,-1.4276050028258802,1.4927626013525146,0.0444760873318692,0.0445178682237225,0.042354580832859,14696
93183359.22311357,0.9936289526330864,0.6021564086063144,0.0471222462797432,0.0471476678516107,0.0467563422273817,7247
93313473.32152396,0.947773523183689,0.6539141701348983,0.0477023000208357,0.047762573386194,0.0473347557599074,7426
93443598.1285218,0.9374972410587838,0.6819266025759039,0.0463885576275214,0.0463956208327385,0.0459376742174973,7625
93570839.83917832,0.5361138330022439,0.6993423241977423,0.0422526507877401,0.0422842822896744,0.0418586668586665,10857
93683994.528809,0.3563131029816453,0.8120192745106158,0.0427119571370674,0.0427820731331709,0.0422473350766606,10985
93828246.46462303,0.0385874364270801,0.8820102797447668,0.0441563470991112,0.0441995650395633,0.0435964416180905,8936
93969704.65479562,-0.8770051916268894,1.0631364859623351,0.0434245134458238,0.0435090958266464,0.0424390008106812,7714
94088544.76318917,-1.4917199268748558,1.1736051599206194,0.0423869859166586,0.0423998850017724,0.0407933778809094,11215
94218652.93082562,-1.33686788204339,1.1140627453981191,0.0431441252130859,0.0432557556903002,0.0418929532318604,17821
94348719.43864714,-1.5808584329969215,1.194849678569899,0.0438031979441683,0.0438345500458024,0.0421982502743357,14200
94478894.9635109,-1.777060176951947,1.2667252020479012,0.0444763418112538,0.0445317600850647,0.0426519975286587,13055
94608958.9812702,-1.8642746203690996,1.3181999575889396,0.0452725245219651,0.0452762871077389,0.0432713611287917,13819
94739124.13701291,-1.7953003417001794,1.4292590405401877,0.04506388839205,0.045124635418649,0.0429211327615909,13895
94869206.212153,-1.42760500282588,1.492762601352511,0.0444760873318692,0.0445178682237225,0.042354580832859,14696
94993702.68372156,-0.2411412918697234,1.8063956009309443,0.0437974477178908,0.0438743616546828,0.0412563513448619,11852
95126616.88981664,1.8631373701726976,2.0226335581146926,0.045406382162893,0.04551227766191,0.0419312610434269,12285
95253951.08490086,2.3376030696885746,1.686883759816995,0.0430752949163622,0.043356399936414,0.0402939432847898,16412
95384021.98293392,2.0166968392632603,1.4004749538256245,0.0396581857302591,0.0397727183584982,0.0374208670874952,10869
95514197.1249548,1.1722873970591043,1.1770159338337616,0.0387413680700415,0.0388377083156168,0.0374098050024948,10837
95644263.43390667,0.6053715188509947,1.2407025849999167,0.040695820558602,0.0407020250534288,0.0393716101288397,8261
95774430.67812812,-0.6850804581027153,1.406603733555077,0.0443953994153651,0.0444343757394273,0.0427683741537119,7101
95904519.70200492,-1.1468440545419638,0.9863357291275204,0.0468183242506498,0.0468717373880499,0.0459072626904166,13600
96034657.72535694,-2.987327948758417,-0.0767726209160896,0.0462576479553627,0.0462654934319663,0.0448337107475969,13456
96164754.52043831,-3.790124174114236,-0.5017039942397068,0.0451284008258697,0.045146488202077,0.0426333951909406,12979
96294903.4945321,-4.297023581005201,-0.4690396553429794,0.0459794674339081,0.0459824553452819,0.042852502237628,16091
96422183.81851172,-4.680224975533358,-0.3636000111501982,0.0448217429405752,0.0449173725412868,0.0411484952727309,15468
96552291.44363648,-4.160990752581118,-0.4571282778751949,0.0442700724597762,0.0442772940423264,0.0412341455941174,13606
96676745.63282049,-3.295972927714148,-0.4365976180575092,0.0460177559743744,0.0461899511083753,0.0443539054173951,12813
96809713.81802765,-2.0468594079260933,0.105018598525502,0.0451485518560319,0.0451654408065065,0.0444634922460935,13168
96939801.08113135,-0.923603193133445,0.6043800979792863,0.0436402277662666,0.0436436116974684,0.0431927292840041,13610
97069963.10392629,-0.5876243743194421,0.9379897684343936,0.0461919792852004,0.0461954453029479,0.0454686611649502,13330
97200057.87919162,-0.7107232146076504,1.2663980681562963,0.0464186972241381,0.046435875044098,0.0451290575695124,14612
97330182.4960364,-0.791463652792518,1.570885382471029,0.0439345828931117,0.043971287315773,0.0418484945440882,13553
97460317.64580208,-0.6398892697977986,1.7465960770608029,0.0435271748203111,0.0435326122563601,0.0409467228242027,13019
97590416.94973972,-0.4369717022527027,1.8002819479756065,0.045091810826026,0.0451299318103012,0.0425347165604909,13883
97720557.9968136,-0.5479842440848387,1.950974574899916,0.046684797504499,0.0466905268887088,0.0437165562283357,13885
97847843.18200524,-0.8134174218537689,2.105512280200948,0.0474553888601936,0.0474910719660076,0.0440235246799991,15558
97977957.51347288,-0.7708372760392523,2.1550012706734103,0.0455790284786925,0.0455851436299737,0.0418389060494715,16087
98105263.34986188,-0.750063223593623,2.2029597614822243,0.0448407081603788,0.0448935667871714,0.0408660341072751,11378
98235363.52661656,-0.4981907312547629,2.402978132107216,0.0474121112298628,0.0474176122520461,0.0429790427635337,11825
98365482.50964528,-0.5304175474216097,2.351832328172631,0.0473574612745894,0.0474040816875321,0.0431671872508226,16781
98495612.38443008,-0.0718851245672484,2.320637323795174,0.0466946392629387,0.0467164458844612,0.0426165950603965,16563
98625717.5675167,-0.2617366463039147,2.382167598109637,0.0463345072300252,0.0463377337941975,0.0419392229509326,16340
98755871.2675562,-0.4756128705294044,2.3282849719812035,0.0450348274198252,0.0450399343604514,0.0406622451054902,14509
98885972.25131528,-0.2826893872765141,2.366455423121975,0.045421128405486,0.0455115826873379,0.0410613984091543,15082
99016104.6758424,-0.5643082552788414,2.5620697507858874,0.0478176511296587,0.0478263550657829,0.0428122086753283,17696
99146181.67663108,-0.586467763393891,2.590130733625157,0.0483278515939896,0.0483627357400142,0.0432697570376885,19038
99273513.0859978,-0.5447740865846725,2.466702857002653,0.047313438028203,0.0473235173468457,0.0426442025663566,16387
99403607.27601533,-0.7059370492830429,2.55657844705785,0.0472775306348992,0.0474099686606391,0.0422764714024289,14006
99530902.10903144,-0.826991682529199,2.7118467825451806,0.0483235278716897,0.0483343319302127,0.0426357391392859,15432
99661022.00693898,-0.6495759667397689,2.7064176159059103,0.0492148833041928,0.0492720708752287,0.0438052749464896,15267
99791161.01714242,-0.9313028658897392,2.541402418481561,0.0494486467086413,0.0494719999383012,0.0445735689078512,15488
99921272.85601752,-1.2058617672109622,2.485737501802222,0.0495922121993896,0.0499626414262132,0.0452108524141015,18031
100051405.07542343,-1.9516307825811328,2.419802469084631,0.0478923353205252,0.0479234280689583,0.0427238418216067,14460
100181488.03792389,-2.9912066707737943,2.066288200540576,0.0477928537522174,0.0478356647391792,0.0429331361348429,12538
100311655.38919602,-3.222568844621314,2.0239973708330727,0.0496022917807848,0.0496067955942375,0.0447745534942368,13279
100441733.01963788,-3.842316386076458,2.203411266547328,0.0489871796031209,0.0490173430962592,0.0427437300910951,14611
100571863.98754218,-4.210084073366619,2.656477659912802,0.052450082828767,0.0525004495274234,0.0444275202070408,17031
100699152.73411907,-4.147237538546422,2.999133959020364,0.0545822936674982,0.0547168732179712,0.0456499493645827,16498
100826509.18918487,-3.65154077675399,3.3807162776460298,0.0548108331242553,0.0548162412611081,0.0445492067206719,15229
100956563.89999738,-2.883753125076275,3.504021918462429,0.0549702692398664,0.0549900285109001,0.045049698501542,15931
101083848.41188428,-2.757522707778732,3.311491191311921,0.0615909727809271,0.0616004961023607,0.0443746377622322,14759
101216812.6541624,-2.049251063637307,3.498980468007665,0.0669986213870972,0.0670692903435829,0.0459451839808771,13979
101349761.54814196,-1.8275805695508012,3.529612171871219,0.0583314140227355,0.0584502800158429,0.0498683545997435,13583
101477037.11534414,-0.983914458508984,3.201080152113431,0.0592291416750273,0.059612481580706,0.0531777076443467,12715
101607209.728309,-0.9686834068465802,3.2614819156498065,0.0616832263050322,0.0617168269547975,0.055366270593484,13280
101737237.07119007,-0.671673023653223,3.933297155107514,0.059945157512336,0.0604563414553758,0.0506855159344806,10935
101867470.6384928,0.1931598223700967,3.720763750418958,0.0573819485460337,0.0581942513759942,0.0495661010613188,6909
101997480.42242998,0.1132913409775334,3.618961660161525,0.0563710223066647,0.0563975591323074,0.0479274012782274,16480
102124824.05518562,0.0884489504252285,3.744477977534359,0.054102911177651,0.0541059377074319,0.0444839250058798,19200
102252157.842897,0.1293129729161652,3.758240908923751,0.0549742004802602,0.0552491657763042,0.0457413052478912,20315
102382249.39279836,0.1286157012928311,3.7200566168243374,0.0532772443662693,0.0533263369169865,0.043620879332474,17403
102512354.9364425,0.1580870274271214,3.673040061243579,0.0523113657850315,0.0523147504807349,0.0426122681478464,16861
102642504.14870824,-0.0946924156267616,3.6330299385479465,0.0570417362214565,0.0572212334679058,0.0487457753271725,19346
101083848.41188428,-2.7575227077787474,3.3114911913119145,0.0615909727809271,0.0616004961023607,0.0443746377622322,14759
101216812.6541624,-2.0492510636372976,3.49898046800769,0.0669986213870972,0.0670692903435829,0.0459451839808771,13979
101349761.54814196,-1.8275805695507952,3.5296121718712423,0.0583314140227355,0.0584502800158429,0.0498683545997435,13583
101477037.11534414,-0.9839144585089836,3.2010801521134464,0.0592291416750273,0.059612481580706,0.0531777076443467,12715
101607209.728309,-0.96868340684658,3.261481915649832,0.0616832263050322,0.0617168269547975,0.055366270593484,13280
101737237.07119007,-0.6716730236532192,3.933297155107526,0.059945157512336,0.0604563414553758,0.0506855159344806,10935
101867470.6384928,0.1931598223700962,3.72076375041896,0.0573819485460337,0.0581942513759942,0.0495661010613188,6909
101997480.42242998,0.1132913409775393,3.618961660161547,0.0563710223066647,0.0563975591323074,0.0479274012782274,16480
102124824.05518562,0.0884489504252294,3.7444779775343706,0.054102911177651,0.0541059377074319,0.0444839250058798,19200
102252157.842897,0.1293129729161619,3.758240908923751,0.0549742004802601,0.0552491657763042,0.0457413052478912,20315
102382249.39279836,0.1286157012928322,3.720056616824347,0.0532772443662693,0.0533263369169865,0.043620879332474,17403
102512354.9364425,0.158087027427125,3.673040061243577,0.0523113657850315,0.0523147504807349,0.0426122681478464,16861
102642504.14870824,-0.0946924156267534,3.633029938547976,0.0570417362214565,0.0572212334679058,0.0487457753271725,19346
102772585.70317152,-0.3968439050779809,3.573267978015166,0.0558711441427981,0.0564888380767996,0.048113334460253,20754
102902754.85120036,-0.3051487731773701,3.478216708371748,0.0515515179846354,0.0515862886939871,0.042785126199746,20840
103032819.59329829,-0.3924222520279695,3.0836529222893776,0.0616294772727579,0.0616327970974459,0.0459547748586059,19589
103162969.13277608,-0.8125579857971745,2.9380605536492177,0.0633059308868221,0.0645209402901737,0.0503371758649763,16501
103293069.32401907,-1.4311848849651942,3.274064670069513,0.0532091663684007,0.0533210055704811,0.045456486912566,17729
103420376.09330218,-1.740923538932579,3.277806339415112,0.0632293506838979,0.0634333014160877,0.0474770936604275,19867
103550465.2822788,-2.1558783551970504,2.7290419060337534,0.0677905637265199,0.0678417939994598,0.0501427469777934,18261
103677805.59915212,-2.6692228826379214,2.953423717953349,0.0691642400649567,0.0693601484576134,0.0552000822880285,16765
103807880.47089556,-2.9073348411495483,3.1528059429922584,0.0648880595467028,0.0648918329572742,0.0580816753709804,17653
103938046.21509457,-3.3564272367030394,3.174934242813609,0.0573885114304193,0.0577441227709804,0.0493825684340182,20326
104068120.79714036,-4.035190728373522,3.076036035085277,0.0535079910062009,0.0543072902726716,0.0449337226964921,21305
104198279.36148834,-4.355970264964646,2.5627436236994425,0.0611948683560929,0.0612851559278673,0.0445637427966125,21321
104328360.09242287,-4.285057542177101,2.298672607147815,0.0591273575078551,0.0595129191392488,0.0440496774886156,20281
104458494.37684602,-4.635735395887875,2.100806461264549,0.0529102704263428,0.0531158805394211,0.0465950484544322,20165
104588593.5985933,-4.757234208662865,1.2454909323323038,0.0546522863076135,0.0547398637206662,0.0503745859283868,18442
104718745.94518591,-4.099057142600072,0.7689171324484855,0.0569805960658056,0.0570365838044034,0.053060906446835,17170
104846009.58118162,-2.8758635624832287,0.7833935766350061,0.0499085214478536,0.0499473385974161,0.0466333347776194,17752
104976154.8360358,-1.3120938499416686,1.194461779123392,0.0435316290248042,0.0436392839769555,0.042148839948271,18834
105103406.16339618,-0.1217664380934013,1.5682594139739707,0.0425108424709154,0.0425311356869091,0.0405098556737226,20387
105233590.28068183,0.3052833166852163,1.9885884923074784,0.0431968976783091,0.0431993555671902,0.0399662919982843,18050
105363656.32865904,-1.120471694316285,2.2872644248002807,0.0537113118216202,0.0538442493200435,0.0447774808799495,12443
105493816.08973756,-2.391467443580154,1.7346473329405143,0.0599479772834237,0.0599841293898739,0.0489603145175314,12831
105623907.39660138,-3.387977133651165,1.4465661897874025,0.0583337423586126,0.0583375355873026,0.0471745779901351,19151
105754045.64944369,-3.795715187415698,1.380753313694583,0.0566230184551896,0.0566435315110221,0.046718841256072,20042
105884117.50110283,-2.4858407152369493,1.218203247508428,0.0524167288179773,0.0526272496014845,0.0471502446537081,18506
106014299.63812892,-0.0787962723722716,1.4567770903932875,0.0474975160607963,0.0475007049535503,0.0443457501250596,17534
106144355.5537405,1.2440506290818991,1.1879004262049837,0.0521522403617483,0.0525268922039091,0.0475312157054414,17319
106271726.37951005,-0.0997798217989943,1.1861183130873376,0.0571447908913689,0.0572126150952132,0.050228884515669,17225
106401745.06655803,-1.0830901025610258,1.263222368497118,0.0519338102174571,0.0523257987235013,0.0462549786036726,11633
106529123.466554,-1.310944280266867,0.6765379875301211,0.0499263691646134,0.049954469302105,0.047803888530662,5090
106659193.86879796,-1.9664338860251724,0.4939587156052499,0.0501955385575201,0.0505471144103615,0.0488701276664199,6549
106789359.68206564,-2.244693843653452,0.8467496704409133,0.0491636880881748,0.0493436097660848,0.0463475693341058,14499
106919422.9883208,-2.048085749731166,0.7509057583736974,0.0454235479488157,0.0454456041961687,0.0432295619203161,17001
107049605.72390188,-1.0755793907345803,0.5875767514878654,0.048648216641263,0.048737252398489,0.0472383380459145,19812
107179666.69170702,-0.4169704795096471,0.5642091666660612,0.0469534503680558,0.0475520055918814,0.0463012053938484,18845
107309871.34963696,-0.4766941831932926,0.711937883875335,0.045703079844194,0.0457513553745798,0.0433839789487299,13661
107439926.41628242,-1.1762882829606247,0.9201568897225286,0.0470239511928499,0.0473477177990968,0.0444712848683566,11169
107570107.08501416,-3.189822615744877,0.8878475362637048,0.0538807737511316,0.0539480632256009,0.0477200494256808,13689
107697312.42076436,-5.011785484111773,0.5128508365851968,0.0522024218363475,0.0522160494778104,0.0460934419707008,17419
107827504.10062896,-5.281370714185473,-0.4453095135948109,0.0502446263652382,0.0502494083475989,0.0449189960411024,18287
107954733.3871632,-5.394188770614284,-0.2669539293232852,0.0495404162620664,0.049550094935409,0.0438956626605215,17425
108084917.99167296,-4.871834964719279,0.6874376959750168,0.0495028338623245,0.0495489091654528,0.0428804128560824,15867
108214967.74971704,-3.5067581272225965,1.083872596969884,0.0507114352297134,0.0507499111838378,0.043277078962438,16982
108345156.31321096,-2.365198109106524,1.2374599594771245,0.0478381864348342,0.047854476937888,0.0410083743832322,20234
108475202.9919456,-1.1835807221089245,1.3651043045073366,0.047810225419689,0.0478305432899604,0.0402915478199036,17592
108605394.44502172,-1.1898659496911328,1.1264715553107507,0.0461701438386762,0.0461765682841592,0.0396879174578854,16780
108735446.87864251,-0.981096561534916,0.98163704248435,0.0443562047905274,0.044360526421512,0.0398840795059292,18103
108865634.09648916,-1.6383699388081572,1.0471728220907497,0.0452313478009948,0.0452507171080197,0.0399941630835977,15094
108995674.86094144,-3.0885279129840084,0.5964976859287358,0.0443117715393265,0.0446169026767942,0.0415118610580526,13639
109123046.80882066,-3.691875811924176,-0.2192980870930806,0.0473448682821728,0.0473542239495309,0.045173012201996,11727
109253100.98441124,-4.848284622993773,-0.9650614731341778,0.0578344827698802,0.0578505535896336,0.0527821658440418,12405
109380457.92306054,-5.575660632754647,-1.2941384335161517,0.0568725277435971,0.0569519871208275,0.0485045440352429,16624
109510494.57289273,-6.5519785580291465,-0.2031221954019498,0.0559204193601691,0.0559248658997354,0.0496730178864154,12618
109640701.56464398,-6.154606409905102,-0.3810064577520769,0.0534322953585745,0.0534442026747114,0.047722928825701,7359
109770745.2225164,-5.218859705351195,-0.2197588347367204,0.0525444396745106,0.0526296226321747,0.0485970586847586,10228
109900926.97000542,-4.740912985885781,0.0372219816090112,0.0499218750108014,0.0500108837593441,0.0464768895097763,16379
110030979.31472708,-4.40072754806584,0.0319603408160803,0.0459787079462294,0.0460915142563886,0.042532575425807,15021
110161168.6918002,-4.581986241008021,0.073448810524281,0.0473691016302648,0.0475954377033645,0.0438797140736566,12129
110291286.03367849,-5.174107445812621,-0.3567277382520399,0.048856332825704,0.0491704033819621,0.0446744810437,12391
110421413.77119692,-4.998216819112747,-0.0255376149265802,0.0505028400670303,0.0517307239858571,0.0477360088620656,13838
110548627.9824682,-4.760776175562716,-0.1787147718663947,0.0634229961209647,0.0648880388776525,0.0618794067154387,14005
108865634.09648916,-1.6383699388081394,1.047172822090753,0.0452313478009948,0.0452507171080197,0.0399941630835977,15094
108995674.86094144,-3.088527912984025,0.5964976859287324,0.0443117715393265,0.0446169026767942,0.0415118610580526,13639
109123046.80882066,-3.691875811924184,-0.2192980870930794,0.0473448682821728,0.0473542239495309,0.045173012201996,11727
109253100.98441124,-4.8482846229937815,-0.9650614731341736,0.0578344827698802,0.0578505535896336,0.0527821658440418,12405
109380457.92306054,-5.575660632754652,-1.29413843351615,0.0568725277435971,0.0569519871208275,0.0485045440352429,16624
109510494.57289273,-6.551978558029127,-0.203122195401949,0.0559204193601691,0.0559248658997354,0.0496730178864154,12618
109640701.56464398,-6.154606409905108,-0.3810064577520763,0.0534322953585745,0.0534442026747114,0.047722928825701,7359
109770745.2225164,-5.218859705351196,-0.2197588347367219,0.0525444396745106,0.0526296226321747,0.0485970586847586,10228
109900926.97000542,-4.740912985885792,0.0372219816090117,0.0499218750108014,0.0500108837593441,0.0464768895097763,16379
110030979.31472708,-4.400727548065808,0.03196034081608,0.0459787079462294,0.0460915142563886,0.042532575425807,15021
110161168.6918002,-4.581986241008054,0.0734488105242792,0.0473691016302648,0.0475954377033645,0.0438797140736566,12129
110291286.03367849,-5.174107445812618,-0.3567277382520417,0.048856332825704,0.0491704033819621,0.0446744810437,12391
110421413.77119692,-4.998216819112752,-0.0255376149265806,0.0505028400670303,0.0517307239858571,0.0477360088620656,13838
110548627.9824682,-4.760776175562731,-0.1787147718663954,0.0634229961209647,0.0648880388776525,0.0618794067154387,14005
110678806.77517334,-4.994960296148029,-0.5567281829495561,0.0643227635936452,0.065525572806392,0.0610593838650578,13586
110806037.7539208,-4.731341012874706,-0.502990605822208,0.0544241453683073,0.0544820526074877,0.0501075946860896,13996
110936229.87562524,-4.129223813789969,-0.5032003179304505,0.0499123548588257,0.0499160302607001,0.0467940438587835,13971
111066287.8848196,-3.433204860516053,-0.1687825096402001,0.0453711783131406,0.0454381051732398,0.0434889772177442,14880
111196467.78362232,-2.952433274597754,-0.1199661962089179,0.0456425273768269,0.0456818056239071,0.0442348323080074,16826
111326533.22875646,-2.6180693224955625,-0.1241842744840988,0.0475127846042046,0.0477440356328394,0.0465863332020303,17480
111456710.74431963,-2.650143644354823,-0.5620412298003166,0.0496297005742271,0.0497928356439148,0.0473904627256205,16675
111586808.5496648,-2.241753803141636,-0.3846880966138414,0.0495243994856852,0.0495560074987027,0.0480260681646835,15895
111716949.0356201,-1.161630651386336,-0.4072716917912041,0.0466512400624028,0.0467040383536771,0.0459657776331371,16218
111847007.66549487,-0.3992009012961401,-0.8714031345243041,0.0461707536679998,0.0461738217825727,0.0447826805480428,15091
111974349.4101367,0.3570467133291259,-0.3321876959352891,0.0463667059735927,0.04652292420928,0.046312130141169,14122
112101709.86505625,0.3662159330467406,-0.4517984288713471,0.0451885645047574,0.0457643871896221,0.0454938481432529,15969
112231769.89530031,0.4335710496831289,-0.3843811364111725,0.0465991379868225,0.0466309044222082,0.0463329590115252,16181
112361859.92050186,0.3355975207463577,-0.4214213305246773,0.0479516151178332,0.0479547619150887,0.0476049189963426,15706
